Soil Type,Rainfall (mm),Temperature (°C),Humidity (%),pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Irrigation Type,Farm Size (hectares),Season,Altitude (m),Region,Sunlight Hours,Water Availability (liters),Recommended Crop
Loam,1488.6327918128447,34.11875522657561,32.284413916695016,5.723862625966887,52.53182644507214,30.166224163114887,83.99982232439429,Drip,16.735875754248518,Rainy,86.7886576613576,West,8.79580048911682,3759.9647854172244,Wheat
Loam,366.91257629036284,26.575029022236674,59.74091225517382,6.765595795842744,6.605530782216007,38.401907396495815,72.49127466244396,Drip,8.335873870953456,Summer,1137.7179078828506,South,10.07422299253464,4479.036998270753,Maize
Clay,335.34254419941624,25.605096769322536,60.55201266633565,6.092664077991953,97.25682356497369,85.43995133256801,89.4761987012495,Drip,14.481017834294192,Summer,361.3928154463699,East,10.993354683026272,4187.646262970519,Soybean
Clay,1141.6404622673635,14.286278840182352,54.27371234351713,6.496132848583412,36.0059901930726,74.8999017404957,11.755724912093656,Drip,17.595342162482645,Rainy,1259.986928020811,North,8.752609739739558,2385.9802527072998,Cotton
Clay,951.9029921083318,33.26038451209406,65.1321674003773,7.258265015456324,47.78673549131358,27.231539718108277,99.02225346150739,Flood,4.717868335775159,Summer,659.4208770786701,North,9.561640956295005,4097.594148069022,Soybean
Loam,556.4088665277477,18.14228141340143,36.08787080583329,7.608251599417921,35.52839742369226,11.750184021237331,20.94067139499336,Drip,16.24024342284212,Summer,886.7622918160598,East,7.60406827295312,2049.825211939561,Wheat
Clay,303.2451796856826,24.900862684538396,48.91210560673088,5.812786418154701,68.25117301162001,25.19982216440717,1.177987628664201,Drip,15.269342867455034,Winter,1315.7756590930528,North,9.875499158433083,2314.368652112219,Sugarcane
Clay,311.3557244753597,18.528222787825502,46.0521278672828,6.418638762264337,66.2232158329593,92.07564510547337,99.74229390535541,Sprinkler,7.460277309988633,Rainy,1302.2533513339324,East,11.915831663702061,1431.6228688919045,Soybean
Sandy,1362.4481370633537,14.014850889990793,66.31670817404324,5.942065498470702,71.53223105291356,58.15888378497554,28.107388544511313,Sprinkler,19.79563921026691,Winter,588.7033841031812,South,6.294321435526763,4740.306463921876,Tomato
Clay,449.42752213436574,28.886730906752096,29.885648036120465,5.695210648516542,26.814322961192083,53.34802087447829,66.80194525125599,Sprinkler,5.620161243001162,Winter,352.88889443652255,West,11.319184024231006,2164.0134536011265,Sugarcane
Clay,620.383030750177,11.629961044687114,59.961419178763336,7.741855269985434,31.566848116406597,59.63935996924615,17.66823141763052,Flood,5.468663687618063,Rainy,1173.9618127064623,South,9.373695016605136,3082.4898606858073,Cotton
Loam,494.65332289508444,32.459357023786,32.96892487683266,8.182384430529474,12.525123109620795,36.60282657465152,58.022853219914175,Flood,15.559053710737356,Winter,677.9662952230902,West,7.512591957373799,2565.331345864771,Maize
Loam,661.4951975815185,19.527603857833498,39.505014418052546,6.2958126498960185,65.55099718461126,80.71070203195127,90.40349864545593,Sprinkler,8.975817701996142,Summer,328.46089066055595,East,11.729338260055547,4839.7124823340055,Tomato
Loam,290.2509955699214,10.00404079013456,35.30968602265082,7.629476235308184,3.979712733565255,52.32862493002498,32.01811674284386,Sprinkler,6.950502398230343,Winter,1361.4167463598678,South,8.900125818353393,2340.1966837539294,Wheat
Loam,874.7777281807515,25.333874177116893,32.7986445908172,8.139483512775438,59.768233552345905,11.674790276879554,67.02539760443592,Drip,3.9839247041125074,Rainy,337.2510816495767,West,7.9901415100403135,4114.183285690757,Sugarcane
Loam,287.89633266987937,11.405557255828093,77.79976660924669,,86.96958848516338,12.906512482906296,18.79035887984165,Drip,15.42398240322361,Summer,87.42039387728506,East,7.088985769625047,4421.66461852472,Tomato
Loam,1240.46346016907,18.285086734626987,39.999529736262325,5.639846859887291,89.08321482896335,53.685914650261836,62.479539871872525,Flood,15.833275219653503,Summer,79.40596196275895,West,7.466713261539972,2742.4259899238637,Sugarcane
Clay,503.82570648356295,31.209294623671486,84.89866473051146,8.347021585296766,44.90377603699617,93.65702180708392,33.64503518175101,Flood,11.54799806298774,Summer,952.3572668586833,North,10.997094249548656,2512.687257811725,Rice
Loam,902.0154889858637,11.880688648655976,87.89485677416336,6.318367541503118,45.930368821307376,30.835212167619876,21.12082585879517,Drip,19.167615457231772,Summer,1009.428838040419,North,9.686460055902995,3990.983283730512,Rice
Loam,1344.1028138298957,35.18015477068007,59.988232895596816,6.187342314108427,7.696918300801736,86.95411688592183,31.318205070363515,Sprinkler,6.704183773241757,Winter,501.0104723326267,East,11.479473716929895,4651.583921224936,Sugarcane
Sandy,1046.1405797613525,10.114597679757493,30.010078586600848,5.218509645472231,67.07650254430358,76.40955865788793,17.884106850779936,Drip,4.782571386847075,Winter,514.015934408242,West,7.3918107129467145,4019.726932288953,Sugarcane
Clay,892.8451225167358,17.404716076057067,46.218377036570686,6.70160778936709,82.12594203728455,24.781244290690687,90.19161078378828,Flood,13.710601994222007,Summer,542.266176836917,North,6.726831443093409,1908.5054623674623,Rice
Clay,621.6338790499883,32.22712168456214,75.84125843437498,5.38154765474325,24.465505460471306,3.6340748316242455,39.71868863171289,Flood,15.288968495594242,Rainy,1036.229892800374,South,6.03652518585354,4553.230989750821,Cotton
Clay,632.9024869756573,19.488104491879206,45.717351008794935,5.869889373245991,42.13008816333647,10.184726514238275,24.527930497436735,Drip,4.885666425760537,Summer,134.29399698890145,West,9.047172225695963,2550.3266697473323,Soybean
Loam,1070.3330417576472,13.056771641980406,26.09120528119521,6.109299176185485,83.88393367652704,72.84939338474402,44.840784101593286,Drip,1.9939099030917082,Winter,1397.2187114024223,West,11.989841582291929,3304.917647111737,Maize
Loam,1492.381169587518,20.80701756401284,58.974943764973155,7.830892132220894,87.7120467662288,19.96697380406467,32.053616680649554,Drip,16.30507148843425,Summer,372.65551405729735,North,10.169791612911833,4325.742477170845,Tomato
Loam,1060.3909468041923,18.111798591535766,79.15845960472242,8.064210276385637,24.317998026422593,37.12709205053938,74.4419253813326,Flood,19.541788486097243,Winter,1499.5261476010337,North,7.850367551790876,1753.579069601969,Tomato
Sandy,925.1184425810324,35.281357064816646,75.71484710004518,6.058632111115144,55.057063454136426,50.16991660064248,97.12199118854944,Sprinkler,13.071109578409544,Summer,298.70790599142117,East,11.26115149815703,4138.040542710212,Wheat
Loam,1149.84566331102,19.400437527554296,32.258619809124724,8.00544342435601,19.249315063582706,72.54681684501628,43.80336566976468,Drip,5.918404552805936,Rainy,1168.7423631029474,West,10.690333595927758,3384.65119164271,Maize
Sandy,804.7672959688337,33.66797415328021,67.09352300887267,8.000308280794268,10.187876413955655,11.323122325912538,86.10333999722404,Flood,19.935115866779444,Summer,373.9481901479563,South,6.092490996459236,4573.366567310433,Barley
Clay,278.1850453810208,36.756164344322045,35.4352984404953,7.676278326347058,91.11205013919576,40.636640527746145,56.58630735596195,Flood,17.91869940720801,Rainy,167.22786238271826,North,10.901162883246135,1687.8816073741718,Rice
Loam,930.9858606412828,23.014522587295886,35.274527418652056,5.513432899053136,82.05075042321091,48.50729091426954,15.723566509423348,Flood,10.510922602465731,Rainy,1318.653320308441,West,7.803160543430976,2682.7289481637135,Barley
Sandy,1444.9128698569943,37.298294315631765,81.18502413136295,7.416129964152551,76.00349018031739,54.08270639715397,69.06227420813416,Drip,16.59376505441576,Summer,1295.1893258267933,North,6.898040787501607,4331.37237146735,Maize
Sandy,427.8938250649575,21.319541618895784,37.476826691816115,8.307584226031992,4.876631881314042,81.83606413952167,51.343449712582014,Drip,16.408500203627852,Rainy,635.177069051922,East,7.357985038422448,1076.9268138270406,Potato
Loam,1097.0063580668655,38.92235249470325,38.427314256260786,7.38889167568505,84.37287927102575,17.16781950432169,65.06065232521034,Sprinkler,18.72857990863324,Rainy,1068.4744066836188,West,8.811478826250834,1448.8054670625713,Wheat
Clay,461.21379525677344,12.678685735767187,20.045737353290967,6.160658971877419,43.804407590538375,80.78314518266222,88.9687412571665,Flood,16.89801495358247,Winter,857.7456023916799,West,8.549207562408066,4962.260851026938,Sugarcane
Clay,896.5759898150056,30.610577995097284,80.94683238878623,6.752027611007909,34.23951232958596,69.28784276966522,44.043457065604606,Drip,13.051745101164707,Winter,1286.7863648269358,East,7.733323796245361,2121.576714361402,Soybean
Clay,325.6793845407355,24.81442121370786,75.48163692463943,7.2600376517286875,54.647636102537646,55.58708141989593,90.11776232173557,Flood,12.381422519651894,Rainy,506.8311555120489,South,7.033309933242196,4902.172774895813,Potato
Sandy,,21.62946416366941,63.91302545634746,6.786996430549762,9.135324272355582,69.95278704025719,75.0669014281655,Flood,9.613467122466428,Summer,809.3249799985285,North,10.573384737853015,1730.1262040346955,Maize
Sandy,1183.0123275638198,28.981356362458026,72.51860347571895,5.419835296058395,75.66465493523988,41.20177389516564,48.860492587798475,Sprinkler,12.716469979429768,Rainy,753.7899382465981,East,11.940658702409502,2444.3777720293424,Maize
Sandy,651.8429815106767,31.115712749029935,30.643399719714424,6.0922241562820725,58.24350768882959,13.839758596812457,60.32221356579637,Drip,16.006723437342465,Summer,563.1634480724451,West,10.666749482518142,4011.4777780142826,Barley
Sandy,1064.3852418333836,10.130898089509273,52.08265162113028,7.808386106937714,18.659009687316754,66.57652402653673,32.55811325190115,Drip,19.39623371289979,Winter,1342.6098436067398,East,7.775621806029247,3631.113628952714,Cotton
Clay,,15.00859266241596,44.58535711441466,8.014963161334311,18.82321997690456,52.46723066856222,98.35972997387742,Flood,9.612103484551342,Summer,290.5229907606764,West,7.4688537684728,3324.489599716222,Barley
Loam,1405.3311653232884,31.39138151902956,26.564356837991156,5.480550114504496,18.424865157267423,63.93748005427755,66.7351163050396,Flood,11.686237458280763,Rainy,266.78752730500946,East,7.305995256395629,3119.59670322003,Tomato
Sandy,505.03470641208963,29.991562407346194,54.029133965044686,8.333353633395536,5.700238755193398,33.799878102849,4.38468524966299,Sprinkler,9.173707153646244,Rainy,886.5188262179895,South,6.820170446934218,4373.76177465896,Barley
Sandy,719.1106905521006,38.981425153860314,70.93078692035849,6.150879162470133,58.77984493716848,90.6866577339836,32.662190574800874,Sprinkler,13.535528109176377,Rainy,1003.3666334781659,West,9.307983298153808,1939.7942513335709,Cotton
Clay,398.14081732954264,32.83113370752349,22.804138333548615,7.318098085557519,84.0348177588508,58.736986857557696,62.33144337590575,Sprinkler,12.783449829194561,Rainy,332.1979187706195,East,9.632402231720064,2769.883707974074,Soybean
Loam,1490.2285528058878,38.52318123194014,40.402263944565576,7.631388010848384,1.74982139873886,8.540248429087383,5.63332777992398,Sprinkler,0.8477589087756543,Rainy,616.540291269205,South,10.233015963978824,1621.809168625829,Rice
Loam,1405.1012583015838,31.076215046044208,34.52786553439924,7.841811821232592,4.900464497127355,44.980399070442864,2.3884191319142767,Sprinkler,11.05265040246284,Summer,1422.5175723191785,South,10.081280225602008,3383.7663829228177,Maize
Clay,901.9442693647275,18.941566259183297,36.67026575659874,8.310123957790756,57.27702766869458,75.63560547436343,45.002423952780255,Sprinkler,2.2254944661307734,Rainy,407.59526290147727,North,7.753999867700295,2002.1776970852807,Sugarcane
Clay,1294.6432826893476,13.160947667525694,83.59041863155628,6.095218418100879,81.94956853860523,79.41345617322723,33.269017969267,Flood,1.0144805511079977,Winter,1019.1230180702214,West,7.981866032381079,2335.368257373543,Barley
Loam,877.2453704536548,33.45471590034806,52.76483379640031,8.00477259093044,32.67388905686336,49.45970527637588,43.82986080331659,Sprinkler,15.928344660651616,Rainy,1123.2166208615067,North,10.089087212654027,2885.002866494113,Potato
Sandy,1010.6613944035876,29.32447664427748,52.640958905787315,5.460904162026725,34.96143988077222,89.4747570831301,26.269330988000515,Flood,5.54367231210636,Summer,699.7866142244814,South,8.09668584470177,1107.0823428125113,Soybean
Loam,315.8617617508216,11.445580371798886,73.24029497186976,7.467643172237574,59.63464974967759,26.766843719429755,16.47177469429809,Flood,7.142774007102336,Rainy,1409.4126808013953,North,7.275739137715878,1367.7517436833507,Wheat
Clay,1181.8515466458502,20.80151397702935,30.814454280344805,7.59692205329895,27.4212889124147,41.05986972382666,68.91433569803377,Drip,1.7496494582792912,Rainy,1118.1522660672463,North,8.246016922180438,3743.7168828328786,Maize
Sandy,366.02752872580527,38.703994464528584,54.108574787003555,7.372031344204622,2.660836607768413,89.859691056897,51.45711162678005,Flood,4.000255079639837,Summer,713.9906407983019,East,7.632504945467866,2715.879922870029,Cotton
Sandy,1273.887919328287,25.012034371306036,50.09896498847418,5.883101576473035,73.52285181015961,89.62567164715789,20.015421124936683,Flood,15.429293956026951,Rainy,875.5360425753363,North,6.529876327311467,4459.160887999582,Tomato
Clay,1216.6365139715017,22.98187408059114,61.78374833826593,8.055651014553211,62.56499129414531,68.57127688246808,31.958942625999832,Sprinkler,10.123851189536108,Summer,1054.289492966396,South,10.980833413659921,3778.6880145767977,Cotton
Clay,1121.3681070658695,23.73098815477882,89.9690392275307,5.591004621796382,58.07559990556591,85.89805471222202,59.18079076633259,Flood,17.673035019727894,Rainy,908.6757616223664,North,11.118668334942218,1032.4037665892897,Barley
Clay,247.00849468219076,16.26648172015491,73.8614225857433,5.1877217703229075,74.16841289918231,8.877326695623267,7.2229348272477845,Sprinkler,8.246221563603285,Winter,1324.11149654781,West,7.318501801001277,3466.8493230685394,Tomato
Loam,594.0668627289272,21.061215125943857,47.8505992112199,7.5111274671416925,67.52308375620375,86.49949762077763,14.745300926617954,Sprinkler,5.7396643472082305,Rainy,567.4885603065817,East,6.3886331971512105,1374.8994642388657,Potato
Loam,542.0463408840958,21.094397679615298,77.92871365918329,6.664165003314568,20.588198817832115,32.061990655022676,7.324560410739012,Sprinkler,7.278196381943694,Summer,484.83432308091716,South,10.432964624107077,4123.732719161977,Cotton
Sandy,668.1773297129748,11.570650605624172,31.949585431873615,7.971843069855366,35.24810469433511,17.833151242821632,81.23173327141188,Drip,14.399049973579636,Winter,360.06638976813326,North,7.269171755180482,4966.030753114008,Potato
Clay,313.9355707929901,33.02702885553755,22.13245804162721,6.341889993703907,12.6110141678625,23.936983634204633,75.24092332120092,Sprinkler,11.322610610522478,Summer,104.78530369366294,West,8.360612936621163,3124.795176966046,Wheat
Sandy,1418.0451699403816,22.49513295711637,34.31138607249911,5.588975059776995,12.985701341788102,41.79685080138871,75.33129318792571,Flood,18.131728547272342,Rainy,112.37024835108024,South,6.3848115134242995,3731.1180007765215,Potato
Sandy,919.9429129260892,34.6653966044927,43.828808927998175,7.927547673644544,67.61957463565392,25.119200460446724,71.6325343476028,Sprinkler,12.242291003083224,Winter,1311.58003000846,North,7.357617508550611,1949.2566435790063,Maize
Sandy,597.1816038554307,35.510440033596865,55.74065302216919,6.921183710740251,85.86001069824982,32.0567586016499,66.93854236698692,Sprinkler,10.113855065389311,Summer,1033.6700622885655,East,10.757413669977815,2750.3909750151743,Soybean
Sandy,716.0759721965685,16.359821640959744,63.05903983788399,5.6621852733662426,96.27325838611391,13.497848607164208,47.6991915378175,Sprinkler,15.822178115791292,Winter,1007.7720023829048,North,10.82637868149121,4424.381328945535,Tomato
